page,column,line,source,page_score,row
74,2,"Fotografisk tidskrift, akt.-bol., H., 5000 —5000",ref_text,1960,36
75,1,"Fougstedt, O. L. H., kamrer, Kt., 5650—4700",ref_text,2140,1
75,1,"Frænckel, L., bankdir. (afliden), J., 220250 —269300",ref_text,2140,2
75,1,"Frænckels, L., bankdir., stärbhus, J., 1340 —29800",ref_text,2140,3
75,1,"Frænkel, R., fröken, J., 7540—9000",ref_text,2140,4
75,1,"Franc, H. L. C., f. d. bruksäg., J., 4150 -3800",ref_text,2140,5
75,1,"Francke, H., f. d. bokhandl., E., 11400—13000",ref_text,2140,6
75,1,"Francke, E., fröken, E., 3140—4000",ref_text,2140,7
75,1,"Francke, M., fröken, E., 3140—4000",ref_text,2140,8
75,1,"Francke, J. R., grossh., J., 149390—344600",ref_text,2140,9
75,1,"hustru, E. A., 1760—2300",ref_text,2140,10
75,1,"Francke, O., grossh., E., 70810—290900",ref_text,2140,11
75,1,"hustru, F. E., 570—500",ref_text,2140,12
75,1,"Francke, C. E., jur. stud., O., 16100—38800",ref_text,2140,13
75,1,"Francke, K. R., löjtn., J., 5470—7500",ref_text,2140,14
75,1,"Francke,A.E.,omyndig,O.,15390-37000",ref_text,2140,15
75,1,"Francke, G. O. R., stud., J., 3280—4900",ref_text,2140,16
75,1,"Francke, N. E. R., underlöjtn., J., 3970 —5900",ref_text,2140,17
75,1,"Franke, H. K., änkefru, H., 3230—4600",ref_text,2140,18
75,1,"Frankel, Fr., pianofabr., Kl., 9360—5100",ref_text,2140,19
75,1,"Fransén, A., byggm., Á., 4800—6100",ref_text,2140,20
75,1,"Fransén, J. A., kammarskr., O., 5730—5400",ref_text,2140,21
75,1,"Franzén, C. A., boktryckare, N., 4440—",ref_text,2140,22
75,1,"Franzen, A. K., med. lic., Mt., 4950—2600",ref_text,2140,23
75,1,"hustru, K. U., 1200—1100",ref_text,2140,24
75,1,"Franzén, O. H. G., notarie, Mt., 4500—3600",ref_text,2140,25
75,1,"Franzén, K. H. K., sjökapten, H., 5850— 5300",ref_text,2140,26
75,1,"Franzén, C. A., tryckeriinneh., A., 290—4700",ref_text,2140,27
75,1,"Franska reformerta församl., E., —12200",ref_text,2140,28
75,1,"Fransson, F., husägare, M., 1910—6300",ref_text,2140,29
75,1,"Fredberg, C. A. T., dir., O., 6100—26800",ref_text,2140,30
75,1,"Fredberg, C. F., skomakarm., Mt., 2300—4200",ref_text,2140,31
75,1,"Fredelius, O. A., fastighetsäg., E., —5800",ref_text,2140,32
75,1,"Redell, S. F., trävaruhandl., E., 10120—10000",ref_text,2140,33
75,1,"Fredén, A. Th., amanuens, Kl., 4150—3500",ref_text,2140,34
75,1,"Fredén, A. G., pastor, H., 3910—4500",ref_text,2140,35
75,1,"Fredenberg, K. V. A., generaldir., O., 10530—13400",ref_text,2140,36
75,2,"Fredenberg, H., f. d. kamrer, H., 5230—8800",ref_text,2140,1
75,2,"Fredfors Fabriksakt.-bol., Kl., 10000—23700",ref_text,2140,2
75,2,"Fredholm, L. O., ing., Kl., 3110—2900",ref_text,2140,3
75,2,"hustru, A. M., 160—7500",ref_text,2140,4
75,2,"Fredholm, K. G., konsul, N., 10580—13200",ref_text,2140,5
75,2,"Fredholm, B. V. O., köpman, Kh., 5000—4400",ref_text,2140,6
75,2,"Fredholm, J. W. J., änkefru, H., 3880—4900",ref_text,2140,7
75,2,"Fredlund,A.M.,kamrer,A.,5000-4700",ref_text,2140,8
75,2,"Fredlund, A., köpman, Kt., 12960—14200",ref_text,2140,9
75,2,"Fredlund, G. J., lärov.-adj., H., 4310—3700",ref_text,2140,10
75,2,"Fredlund, C. M., 1:ste vaktm., E., 4100—1100",ref_text,2140,11
75,2,"Fredrikson, R. V., afd.-chef, J., 4940—4600",ref_text,2140,12
75,2,"Fredrikson, K. V., agent, J., 10470—8600",ref_text,2140,13
75,2,"Fredriksson, E., byggm., O., 8440—8200",ref_text,2140,14
75,2,"Fredriksson, Ch. B., fru, Kt., 5410—5100",ref_text,2140,15
75,2,"Fredrikson, S. E., fru, G., 8020—7400",ref_text,2140,16
75,2,"Fredrikson, A. G., gravör, Kt., 4420—3900",ref_text,2140,17
75,2,"Fredrikson, C. E., grossh., G., 8670—7200",ref_text,2140,18
75,2,"Fredricsson, J. R., grossh., O., 10680—10600",ref_text,2140,19
75,2,"hustru, A. L., 240—1200",ref_text,2140,20
75,2,"Fredricsson, C. F. G., handl., O., 4310—3500",ref_text,2140,21
75,2,"Fredricson, J., köpman, Kt., 19300—38900",ref_text,2140,22
75,2,"Fredricsson, Å. G., riksbankstjm., M., 4790—6700",ref_text,2140,23
75,2,"Fredriksson, J. G., teaterdir., H., 7660—9000",ref_text,2140,24
75,2,"Freidenfelt, K. L. V., civiling., H., 5530—4900",ref_text,2140,25
75,2,"Freit, E. A. W., kontorist, H., 9850—9000",ref_text,2140,26
75,2,"Freja, Bergverks akt.-bol., Kl., 107040—658700",ref_text,2140,27
75,2,"Frestadius, G. O., afd.-chef, E., 6310—6000",ref_text,2140,28
75,2,"Frestadius, I. A., fröken, H., 6920—15900",ref_text,2140,29
75,2,"Frestadius, O. A., f. d. ing., E., 7390—20600",ref_text,2140,30
75,2,"Frestadius, H. S., kamrer, M., 7530—12900",ref_text,2140,31
75,2,"Frestadius, E. J., f. d. kapten, O., 10550—9300",ref_text,2140,32
75,2,"Frestadius, A. W., änkefru, O., 13180—20100",ref_text,2140,33
76,1,"Frestadius, E. T., änkefru, E., 11980—22200",ref_text,1835,1
76,1,"Frey,hyrverksakt.-bol.,E.,30780-36600",ref_text,1835,2
76,1,"Friberg, K. J., apot., A., 4750—5400",ref_text,1835,3
76,1,"Friberg,A.J.,byggm.,Kt.,3190-5700",ref_text,1835,4
76,1,"Friberg,E.S.A.,dir.,Kt.,600-14800",ref_text,1835,5
76,1,"Friberg, G. L., fastigh.-äg., Kh., 150—10600",ref_text,1835,6
76,1,"Friberg, B. A. J., fru, Mt., 4100—3400",ref_text,1835,7
76,1,"Friberg, F. A., guldsmed, G., 5000—6100",ref_text,1835,8
76,1,"Friberg,H.,ing.,Mt.,2000—10100",ref_text,1835,9
76,1,"Friberg, Hj., ing., Kl., 6000—",ref_text,1835,10
76,1,"Friberg, J. L., f. d. juvelerare, A., 5430—10400",ref_text,1835,11
76,1,"Friberg, A. R., kammarskrifvare, H., 7000—6300",ref_text,1835,12
76,1,"Friberg, P. G., kommerseråd, H., 7990 -7300",ref_text,1835,13
76,1,"Friberg, A. F., sjökapten, Kt., 8400—7100",ref_text,1835,14
76,1,"Friberg, J. E., tandlák., H., 13100—13400",ref_text,1835,15
76,1,"Friberg, C. J., tulluppsyningsman, M., 2700—6000",ref_text,1835,16
76,1,"Friberg, A. F. C., änkefru, H., 11180—14700",ref_text,1835,17
76,1,"Frick, E. O. R., kamrerare, Kh., 5020—4400",ref_text,1835,18
76,1,"Frick, E. F., med. lic., M., 5630—4300",ref_text,1835,19
76,1,"hustru, E., 550—500",ref_text,1835,20
76,1,"Frick,H.O.,polisint.,G.,8090-6900",ref_text,1835,21
76,1,"Frick, J. O., f. d. polismäst., Mt., 4000—3000",ref_text,1835,22
76,1,"Frick, H. M. M., änkefru, O., 770—7200",ref_text,1835,23
76,1,"Fridholm, A. R., riksbankstjm., H., 4870—4300",ref_text,1835,24
76,1,"Frieberg, F. A., f. d. musikdir., J., 10780—44700",ref_text,1835,25
76,1,"Fried, M., fil. doktor, Kt., 4300—4000",ref_text,1835,26
76,2,"Friedholm, J. A., rådman, O., 7540—7100",ref_text,1835,1
76,2,"Friedländer, H. F., grossh., H., 107240—163600",ref_text,1835,2
76,2,"Friedländer, H. S. M., grossh., J., 17220—21300",ref_text,1835,3
76,2,"Friedländer, A. R., änkefru, J., 2640—6700",ref_text,1835,4
76,2,"Friedmann, C., tandlák., J., 4420—4000",ref_text,1835,5
76,2,"Friefeldt, A. L., målarm., A., 6480—9900",ref_text,1835,6
76,2,"Fries, K. H. A., fil. dr., A., 4650—13800",ref_text,1835,7
76,2,"hustru, M. E., 1110—1400",ref_text,1835,8
76,2,"Fries, H. E. S., fröken, H., 6920—7500",ref_text,1835,9
76,2,"Fries, C. J. G., fältintendent, Kh., 7050—6500",ref_text,1835,10
76,2,"Fries, R. M. A., grossh., Kl., 9010—9200",ref_text,1835,11
76,2,"Fries, K. M. V., kassör, M., 5210—4700",ref_text,1835,12
76,2,"Fries, E. F., kronofogde, H., 20130—30700",ref_text,1835,13
76,2,"hustru, T., 300—300",ref_text,1835,14
76,2,"Fries, S. A., kyrkoherde, O., 15060—13900",ref_text,1835,15
76,2,"Fries, O. H. E., prakt. läk., J., 7460—13400",ref_text,1835,16
76,2,"von Friesen, J. O., f. d. bibliotekarie, E., 6320—16200",ref_text,1835,17
76,2,"von Friesen, E. O., byråing., G., 6000—6000",ref_text,1835,18
76,2,"von Friesen, Fr. Hj., jur. kand., G., 13900 —12900",ref_text,1835,19
76,2,"von Friesen, F. M., f. d. lasarettslak., H., 3110—7900",ref_text,1835,20
76,2,"von Friesen, S. G. riksbanksfullmäktig, Kl., 22200—21900",ref_text,1835,21
76,2,"von Friesendorff, G. H., kapten, O., 5810—5200",ref_text,1835,22
76,2,"Frigell, E. A., bokhållare, Mt., 6280—5700",ref_text,1835,23
76,2,"Friis, H., lõjtn., H., 5440—6000",ref_text,1835,24
76,2,"Friman, C. O., verkst. dir., E., 6480—6100",ref_text,1835,25
76,2,"Friman, A. M. E., fröken, A., 1760—15200",ref_text,1835,26
76,2,"Friman, P. E., förvaltare, E., 5620—4100",ref_text,1835,27
76,2,"Friman, C. G., tjm., H., 6200-5400",ref_text,1835,28
76,2,"Frimurarorden, J., —26100",ref_text,1835,29
76,2,"Fris, C. H., f. d. dir., Kt., 4000—",ref_text,1835,30
76,2,"Fris,H.T.,fru,Kt.,4060-9300",ref_text,1835,31
76,2,"Frisch,A.S.,verkm.,M.,6000-4900",ref_text,1835,32
76,2,"Frisell, E., verkst. dir., E., 149970—401500",ref_text,1835,33
76,2,"Frisk, C., bankdir., O., 85270—141700",ref_text,1835,34
76,2,"Frisk, K. M. A., dir., O., 5500-3000",ref_text,1835,35
76,2,"Frisk, J. F., f. d. fabrikör, Mt., 4990—4500",ref_text,1835,36
76,2,"Frisk,C.A.T.,grossh.,O.,18530-10000",ref_text,1835,37
76,2,"Frisk,G.,f.d.landtbr.,H.,1200-8000",ref_text,1835,38
77,1,"Fristedt, B. C., bataljonsläkare, Kh., 9460 —7600",text,2055,1
77,1,"Fristedt, C. E., komminister, Kt., 4630—4100",text,2055,2
77,1,"Fritzberg, C. J., ritare, O., 4500—4000",text,2055,3
77,1,"Fritzell, F. A., advokat, Kl., 13580—12400",text,2055,4
77,1,"Fritzes, C. E., Bokförlagsakt.-bol., Kl., 18080—16500",text,2055,5
77,1,"Fritzes, C. E., kgl. hofbokh., akt.-bol., Kl., 22540—20900",text,2055,6
77,1,"From, P., fabrikör, J., 4450—3900",text,2055,7
77,1,"Fromm, K. A. V., damskräddare, N., 5600 —5600",text,2055,8
77,1,"Fromm, R. A., f. d. handlande, Mt., 6400 —10700",text,2055,9
77,1,"hustru, C., —400",text,2055,10
77,1,"Fromm, G. E., tjm., E., 4970—4700",text,2055,11
77,1,"Frost, Samuel, akt.-bol., Kl., 5400—",text,2055,12
77,1,"Frostell, F. E. E., kammarskr., O., 4740—4400",text,2055,13
77,1,"Frostell, F. E., t. d. revisor, O., 3700—4600",text,2055,14
77,1,"Frunck, C. S., grossh., A., -10000",text,2055,15
77,1,"Frykbergs, J. E., handelsakt.-bol., M., 47270—45800",text,2055,16
77,1,"Fryckholm, C. G., fröken, H., 3180—4400",text,2055,17
77,1,"Fryckholm, V. C., fröken, H., 4860—6000",text,2055,18
77,1,"Frykholm, N. E., akt.-bol., Kl., 64180—61900",text,2055,19
77,1,"Frykholm, N. E., konsul, O., 30450—43600",text,2055,20
77,1,"Fryklind, K. E., ing., H., 3480—4400",text,2055,21
77,1,"Fryklund, J. E., byggm., A., 4200—3900",text,2055,22
77,1,"Frykman, J. G., tjm., M, 5380—3700",text,2055,23
77,1,"ryckstrand, L. G. H., grossh., J., 700—16200",text,2055,24
77,1,"Fryckstrand, L. J. H., läderhandl., J., 11790—11100",text,2055,25
77,1,"Fryxell, K. A., expeditionschef, H., 10570—9880",text,2055,26
77,1,"Fryxell, E. A., fröken, Kl., 2340—4800",text,2055,27
77,1,"Frånö Nya akt.-bol., Kt., —196000",text,2055,28
77,1,"Förlagsakt.-bol., H., 97720—61600",text,2055,29
77,1,"Fränckel, C., dir., O, 50350—89200",text,2055,30
77,1,"Fränckel, G., dir., O., 29120—47400",text,2055,31
77,1,"Fränckel, E., fröken, H., 4970—7900",text,2055,32
77,1,"fränckel, E., generalkonsul, H., 27290—104400",text,2055,33
77,2,"Fröander, S. G., kontorschef, Kt., 11370—11000",text,2055,1
77,2,"Fröberg, K. A., husäg:a, Mt., —4200",text,2055,2
77,2,"Fröberg, C., länsnot., O., 27730—33500",text,2055,3
77,2,"Fröberg, F. A. R., polisöfverkonst., M., 2780—3300",text,2055,4
77,2,"hustru,E.A.,4350—4200",text,2055,5
77,2,"Fröberg, C. Fr., prokurist, A., 19850—19700",text,2055,6
77,2,"Fröblom,S.K.E.,fröken,Kh.,-6300",text,2055,7
77,2,"Fröderström, H. A., bitr. hospitalslak., Kh., 8050—6500",text,2055,8
77,2,"Frödin, E. E., maskining., M., 5620—5200",text,2055,9
77,2,"Fröding, A., köpman, H., 2030—4900",text,2055,10
77,2,"Fröding,H.F.,tjm.,H.,4200—3900",text,2055,11
77,2,"Fröding, G. H., f. d. öfverstelöjtn., Kt., 4310—11800",text,2055,12
77,2,"hustru,A.K.E.,240—600",text,2055,13
77,2,"Fröjd, C. J., fastighetsäg., G., 200—9600",text,2055,14
77,2,"Frölén, J. F., fabrikör, Kh., —5000",text,2055,15
77,2,"Frölén, H., fil. doktor, O., 4310--3300",text,2055,16
77,2,"Frölich, F. A., fältint., É., 6960—17700",text,2055,17
77,2,"Frölich, G. F. O., kassadir., Kh., 10130—9700",text,2055,18
77,2,"hustru,G.,230—200",text,2055,19
77,2,"Frölich, P., köksm., O., 7000--7000",text,2055,20
77,2,"Fröling, J. O., korrespondent, Mt., 4600 —3900",text,2055,21
77,2,"Fröman, C. A., civiling., O., 7350—6800",text,2055,22
77,2,"Fröman,N.O.,civiling.,M.,9980—9900",text,2055,23
77,2,"Fröman, A. G. E., fröken, H., 2540—4000",text,2055,24
77,2,"Fröman,O.L.,f.d.ing.,M.,7100-6600",text,2055,25
77,2,"Fröman, P. G. T., postkontrollör, Kl., 5610 —5500",text,2055,26
77,2,"Frösell, H. E. K., adj., O., 5330—5000",text,2055,27
77,2,"hustru, M. S. M., —3400",text,2055,28
77,2,"Frösén, J. S. K., kapten, E., 5560—6400",text,2055,29
77,2,"Funch, J., grossh., Kt., 8490—16600",text,2055,30
77,2,"Funch, F. V., e. o. hofr.-not., H., 7180-6800",text,2055,31
77,2,"hustru,L.M.,-300",text,2055,32
77,2,"Funch, H. Th., trävaruakt.-bol., Kt., 15470 —15400",text,2055,33
77,2,"Funck, V. E., dir., M., 4000—4500",text,2055,34
77,2,"Funck, A. G. L. E., änkefrih:a, H., 3670—5400",text,2055,35
77,2,"af Funck, K. J. M., änkefru, J., 3180—17500",text,2055,36
78,1,"Funke, K. A. O:son, disp., M., 6000—5300",ref_text,1360,1
78,1,"Furusunds slip & varfs akt.-bol., M., -6500",ref_text,1360,2
78,1,"Fürst, C. F. V., grossh., Kt., 6220—11700",ref_text,1360,3
78,1,"Fürst, T., yrkesinsp., E., 7550—6600",ref_text,1360,4
78,1,"hustru, G., 930—800",ref_text,1360,5
78,1,"Fürstenberg, O. L., advokat, N., 8200—",ref_text,1360,6
78,1,"Fürstenberg, O. L., not. publicus, O., 8550—25200",ref_text,1360,7
78,1,"Fürstenberg, A., prakt. läk., H., 26400—59100",ref_text,1360,8
78,1,"Fürth, T., agent, G., 4480—4300",ref_text,1360,9
78,1,"Fähræus, A. V., afdeln.-chef, Mt., 5730 —5300",ref_text,1360,10
78,1,"Fähræus, A., fröken, E., 290—8000",ref_text,1360,11
78,1,"Fähræus, J. S. M., fröken, J., 1480—4900",ref_text,1360,12
78,1,"Fähreus, G. R., läroverksråd, H., 8410—8500",ref_text,1360,13
78,1,"hustru, D. M. W., 50—",ref_text,1360,14
78,1,"Fähræus, B. O., löjtnant, J., 5270—5200",ref_text,1360,15
78,1,"Fähræus, H. K., öfversteänka, J., 360 —25900",ref_text,1360,16
78,1,"Fägersten, S. E., kamrer, O., 5420—5000",ref_text,1360,17
78,1,"Fäldt, A. A:son, inspektionskonst., Kt., 3200—6500",ref_text,1360,18
78,1,"Fälth, C., husägare, G., —9800",ref_text,1360,19
78,1,"Färnlöf, J. G., fågelhandl., Mt., 4250— 4000",ref_text,1360,20
78,1,"Färnström, O. A. J., bryggm., Kt., 4960—7100",ref_text,1360,21
78,1,"Förenade fönsterglasbrukens akt.-bol., J., 15560—15300",ref_text,1360,22
78,1,"Förenade konstgjuterierna, f. d. O. Meyer, akt.-bol., Kh., —12700",ref_text,1360,23
78,1,"Föreningen för Israelsmiss., Mt., —10200",ref_text,1360,24
78,1,"Föreningen Industriidkarnes Lånekassa, J., 28450—25100",ref_text,1360,25
78,1,"Föreningen för Stockholms fasta försvar, J., 5690—15300",ref_text,1360,26
78,1,"Förenade Separators Intressenternas akt.-bol., J., -702300",ref_text,1360,27
78,1,"Föreningen i Stockholm, akt.-bol., Kl., 47470—43100",ref_text,1360,28
78,1,"Föreningsbanken i Stockholm, akt.-bol., A., 6410—",ref_text,1360,29
78,1,"Förgät Mig Ej, tidningsakt.-bol., Kl., 5760 —5300",ref_text,1360,30
78,2,"Förselius, A. G., dir., N., 6380—5100",ref_text,1360,1
78,2,"Försäkringsakt.-bol. Freja, N., 238290—221100",ref_text,1360,2
78,2,"Försäkringsakt.-bol. Fylgia, J., 133030—126700",ref_text,1360,3
78,2,"Försäkringsakt.-bol. Hansa, J., 64260—77700",ref_text,1360,4
78,2,"Försäkringsakt.-bol. Heimdahl, J., 6220—4600",ref_text,1360,5
78,2,"Försäkringsakt.-bol. Skandia, N., 1578430 —1645600",ref_text,1360,6
78,2,G.,text,1360,7
78,2,"Gabrielson, G. N., grossh., Kl., 14910—17300",ref_text,1360,8
78,2,"Gadd,H.,general,E.,14040—48700",ref_text,1360,9
78,2,"Gadd, S. H., löjtn., É., 3620—5000",ref_text,1360,10
78,2,"Gadde, N. E., hofrättsr., O., 8740—8600",ref_text,1360,11
78,2,"Gadelius,K.J.,handl.,N.,12270—11800",ref_text,1360,12
78,2,"Gadelius, B. E., prof., Kh., 17630—16400",ref_text,1360,13
78,2,"hustru, E. F., 200—200",ref_text,1360,14
78,2,"Gagner, H. M. L. Ch., seminarieadj., A., 6560—6200",ref_text,1360,15
78,2,"Gagner, C. L. A. M., tullkontrollör, Kt., 4740—4400",ref_text,1360,16
79,1,"Gahm, J. A., dir., J., 8510—",ref_text,1875,1
79,1,"Gahm, C. O., handl., M., 11950—14400",ref_text,1875,2
79,1,"Gahn, H. R. C., med. lic., Kt., 8550-7800",ref_text,1875,3
79,1,"Gahne, G. V., sjökapten, H., 5000—4600",ref_text,1875,4
79,1,"Galin, A., agent, A., 7660—7300",ref_text,1875,5
79,1,"Gard, A. F., advokat, Kt., 6720—6200",ref_text,1875,6
79,1,"hustru, E. O. A., 2000—1800",ref_text,1875,7
79,1,"Gardelack, N. O., handelsbitr., J., 4500 —4000",ref_text,1875,8
79,1,"Gardell, B. L., ing., E., 7000—5800",ref_text,1875,9
79,1,"Gardell, C. O. A., ölutkörare, Kh., 4320 —4300",ref_text,1875,10
79,1,"Gardsten, K. A., insp., J., 5300—5100",ref_text,1875,11
79,1,"Garell, J. E., grossh., A., 9010—8300",ref_text,1875,12
79,1,"Garström, J., f. d. handl., Mt., 100—6500",ref_text,1875,13
79,1,"Gartz, A. H., fröken, H., 330—12300",ref_text,1875,14
79,1,"Gartz,M.E.C.,fröken,H.,310—12900",ref_text,1875,15
79,1,"Gasaccumulator, Svenska akt.-bol., M., 349410—",ref_text,1875,16
79,1,"Gasslander, K. F., pastorsadj., G., 7660—7200",ref_text,1875,17
79,1,"Gauffin, A. V. R., fil. d:r, E., 4040—4100",ref_text,1875,18
79,1,"Gautier,M.S.,disp.,O.,10170—9500",ref_text,1875,19
79,1,"Gavelholm, E. M. M., änkefru, Kl., 3970 —8500",ref_text,1875,20
79,1,"Gavelin, A. O., statsgeolog, Mt., 4360—3700",ref_text,1875,21
79,1,"Gavelius, C. O., f. d. disp., M., 6700—9300",ref_text,1875,22
79,1,"Gavelius, K. K. Ch., änkefrü, G., 500— 5900",ref_text,1875,23
79,1,"Gawell, P. V., t. f. förste landtm., G., 6960—6300",ref_text,1875,24
79,1,"Geber, A. E., advokat, E., 5120—7900",ref_text,1875,25
79,1,"Geber, E. H., bokförl., É., 55910—107900",ref_text,1875,26
79,1,"Geber, N. J., bokförl., E., 12200—15100",ref_text,1875,27
79,1,"Geber, H. M., kamrer, E., 10280—12900",ref_text,1875,28
79,1,"Geber, P. A., rentier, O., 98000—229700",ref_text,1875,29
79,1,"Gebrüder Guttmann, Kl. —180000",ref_text,1875,30
79,1,"Gedda, A. V. G., f. d. kapten, H., 9190—16300",ref_text,1875,31
79,1,"Gedde, O. F. Chr., agent, Kt., 5940—5500",ref_text,1875,32
79,1,"Gedner, A. V. A:son, kamrer, A., 4100 —4000",ref_text,1875,33
79,1,"Geete, K. R., 1:ste bibliotekarie, H., 6790—8800",ref_text,1875,34
79,1,"Geete, H. F. W., fortifikationskassör, H., 8100—9200",ref_text,1875,35
79,2,"Gefvert, V. A., utskänkningsföreständare, H., 4760—4500",ref_text,1875,1
79,2,"v. Gegerfelt, E., f. d. grossh., H., 5800 —4900",ref_text,1875,2
79,2,"v. Gegerfelt, E. V., red., J., 5240—4500",ref_text,1875,3
79,2,"Gehrman, C. G. V., musikförläggare, J., -19000",ref_text,1875,4
79,2,"Gehrman, C. G. V., musikförläggare, Kl., 16130—",ref_text,1875,5
79,2,"Geijer, P. A., fil. d:r, O., 5340—6100",ref_text,1875,6
79,2,"Geijer, S. G. A., generalmajor, O., 49520 —78900",ref_text,1875,7
79,2,"Geijer, B. O., f. d. grossh., Kh., 850—19000",ref_text,1875,8
79,2,"Geijer, Fr., grossh., G., 7550—9100",ref_text,1875,9
79,2,"Geijer, C. A. V., postexp., Mt., 4040—3500",ref_text,1875,10
79,2,"Geijer, I. G., änkefru, H., 1580—4500",ref_text,1875,11
79,2,"Geijer, B. G., öfverstelöjtn., O., 5430 —7300",ref_text,1875,12
79,2,"af Geijerstam, O., hofrättsråd, O., 5870 —11800",ref_text,1875,13
79,2,"af Geijerstam, E. S. L. E., änkefru, J., 2730—32500",ref_text,1875,14
79,2,"af Geijerstam, M. U. K., änkefru, E., 5420—5000",ref_text,1875,15
79,2,"Gelhaar, T. O. W., postm., H., 9550—8000",ref_text,1875,16
79,2,"Gelin, A., ing., Kl., 13600—",ref_text,1875,17
79,2,"Gellerstedt, E. H. A., amanuens, M., 2330—2100",ref_text,1875,18
79,2,"hustru,E.Ch.S.,2020—2100",ref_text,1875,19
79,2,"Gellerstedt, H. P. A., bokhåll., Kh., 7500 —6900",ref_text,1875,20
79,2,"Gellerstedt, N. O., civiling., Kh., 14340—8000",ref_text,1875,21
79,2,"Gellerstedt, G. R., f. d. mantalskomm., A., 3990—4400",ref_text,1875,22
79,2,"Gellerstedt, H. F. A., pappershandl., J., 4010—",ref_text,1875,23
79,2,"Gellerstedt, A. T., f. d. öfverintendent, E., 9240—9400",ref_text,1875,24
79,2,"Gellersten, C. A., bankkassör, M., 4920 5100",ref_text,1875,25
79,2,"Genzell, E. E., kyrkoh., J., 8120—12200",ref_text,1875,26
79,2,"Gentele, R. H., grossh., H., 13880—47900",ref_text,1875,27
79,2,"Gentzel, C. A., klockare, Mt., 4250—3700",ref_text,1875,28
79,2,"George, W. J., f. d. kontorschef, G., 8460 —13800",ref_text,1875,29
80,1,"Georgii, P. J. U., f. d. kassör, Kh., 21780—25300",ref_text,2155,1
80,1,"Georgii, E. H. E., kassörska, A., 3840 —5400",ref_text,2155,2
80,1,"Georgii, E. S. C., änkefru, E., 3880—5300",ref_text,2155,3
80,1,"Georgii, G., änkefru (afliden), O., 17550 —25700",ref_text,2155,4
80,1,"Gerard, C., fru, (afliden), H., 860—4300",ref_text,2155,5
80,1,"Gerard,H.S.A.,rentier,H.,6900—11100",ref_text,2155,6
80,1,"Gerber,N.E.,köpman,Mt.,5560—3300",ref_text,2155,7
80,1,"Gerdhem, K. V., ing., Kt., 11270—14800",ref_text,2155,8
80,1,"Gerdin,E.E.,verkst.dir.,Kh.,6000-4400",ref_text,2155,9
80,1,"Gerlich, J., kökschef, J., 5160—4800",ref_text,2155,10
